100 40
75 90 5
75 91 2
75 92 3
75 93 1
75 94 6
75 95 7
75 96 9
75 97 3
75 98 6
75 99 5
76 77 4
76 78 8
76 79 8
76 80 5
76 81 2
76 82 2
76 83 2
76 84 2
76 85 2
76 86 5
76 87 2
76 88 2
76 89 4
76 90 7
76 91 6
76 92 5
76 93 1
76 94 6
76 95 0
76 96 5
76 97 7
76 98 5
76 99 6
77 78 2
77 79 3
77 80 8
77 81 4
77 82 5
77 83 6
77 84 9
77 85 0
77 86 0
77 87 6
77 88 2
77 89 2
77 90 0
77 91 3
77 92 0
77 93 3
77 94 0
77 95 4
77 96 8
77 97 0
77 98 9
77 99 9
78 79 3
78 80 4
78 81 0
78 82 7
78 83 1
78 84 6
78 85 4
78 86 9
78 87 6
78 88 6
78 89 3
78 90 0
78 91 8
78 92 3
78 93 3
78 94 9
78 95 6
78 96 7
78 97 7
78 98 8
78 99 8
79 80 1
79 81 8
79 82 8
79 83 7
79 84 9
79 85 1
79 86 6
79 87 8
79 88 4
79 89 5
79 90 9
79 91 1
79 92 7
79 93 7
79 94 6
79 95 9
79 96 5
79 97 4
79 98 7
79 99 4
80 81 8
80 82 2
80 83 7
80 84 4
80 85 3
80 86 9
80 87 7
80 88 1
80 89 2
80 90 5
80 91 7
80 92 4
80 93 3
80 94 2
80 95 5
80 96 3
80 97 3
80 98 9
80 99 2
81 82 0
81 83 9
81 84 7
81 85 4
81 86 3
81 87 6
81 88 6
81 89 8
81 90 9
81 91 4
81 92 2
81 93 0
81 94 1
81 95 5
81 96 6
81 97 0
81 98 0
81 99 7
82 83 7
82 84 3
82 85 6
82 86 3
82 87 2
82 88 8
82 89 5
82 90 6
82 91 8
82 92 5
82 93 3
82 94 9
82 95 8
82 96 5
82 97 0
82 98 4
82 99 8
83 84 1
83 85 6
83 86 1
83 87 0
83 88 6
83 89 0
83 90 5
83 91 0
83 92 0
83 93 9
83 94 7
83 95 5
83 96 2
83 97 7
83 98 2
83 99 9
84 85 6
84 86 9
84 87 0
84 88 1
84 89 3
84 90 4
84 91 1
84 92 1
84 93 0
84 94 0
84 95 8
84 96 0
84 97 7
84 98 3
84 99 3
85 86 2
85 87 0
85 88 3
85 89 5
85 90 1
85 91 6
85 92 5
85 93 9
85 94 6
85 95 1
85 96 8
85 97 2
85 98 2
85 99 2
86 87 6
86 88 1
86 89 2
86 90 4
86 91 1
86 92 4
86 93 2
86 94 1
86 95 0
86 96 5
86 97 3
86 98 8
86 99 9
87 88 9
87 89 8
87 90 1
87 91 0
87 92 2
87 93 2
87 94 0
87 95 3
87 96 2
87 97 2
87 98 4
87 99 8
88 89 4
88 90 3
88 91 1
88 92 6
88 93 7
88 94 6
88 95 7
88 96 9
88 97 1
88 98 8
88 99 9
89 90 6
89 91 7
89 92 9
89 93 0
89 94 2
89 95 2
89 96 2
89 97 4
89 98 4
89 99 5
90 91 3
90 92 6
90 93 4
90 94 5
90 95 7
90 96 5
90 97 1
90 98 5
90 99 8
91 92 0
91 93 4
91 94 2
91 95 2
91 96 5
91 97 6
91 98 2
91 99 5
92 93 6
92 94 3
92 95 8
92 96 5
92 97 9
92 98 1
92 99 0
93 94 8
93 95 9
93 96 4
93 97 2
93 98 4
93 99 6
94 95 7
94 96 7
94 97 1
94 98 4
94 99 3
95 96 5
95 97 3
95 98 3
95 99 0
96 97 2
96 98 3
96 99 7
97 98 3
97 99 7
98 99 3
